Unnamed: 0,full_text,created_at,cleaned
462,Bandara IKN terletak di Kecamatan Penajam Kabupaten Penajam Paser Utara Kalimantan Timur. Bandara tersebut merupakan bandara khusus yang digunakan untuk mendukung pelayanan kegiatan pemerintahan dan konektivitas di IKN. #MenghubungkanIndonesia #IbuKotaNusantara https://t.co/VE46IhsoZ6,Wed Nov 01 08:48:05 +0000 2023,Bandara IKN terletak di Kecamatan Penajam Kabupaten Penajam Paser Utara Kalimantan Timur Bandara tersebut merupakan bandara khusus yang digunakan untuk mendukung pelayanan kegiatan pemerintahan dan konektivitas di IKN   
463,#KawulaModa Rabu 1 November 2023 Presiden Republik Indonesia @jokowi didampingi Menteri Perhubungan @budikaryas bersama sejumlah menteri Kabinet Indonesia Maju melakukan peletakan batu pertama (groundbreaking) Bandara IKN. #MenghubungkanIndonesia #IbuKotaNusantara https://t.co/amOTYM4WSS,Wed Nov 01 08:48:03 +0000 2023, Rabu 1 November 2023 Presiden Republik Indonesia  didampingi Menteri Perhubungan  bersama sejumlah menteri Kabinet Indonesia Maju melakukan peletakan batu pertama groundbreaking Bandara IKN   
464,Mahasiswa tingkat 2 dari kampus mana nih yang ngedesain sama bikin animasi Bandara Ibukota Nusantara? Hayoo ngaku hayo ngakuu...!!! #Groundbreaking #BandaraIKN #IbuKotaNusantara,Wed Nov 01 03:45:12 +0000 2023,Mahasiswa tingkat 2 dari kampus mana nih yang ngedesain sama bikin animasi Bandara Ibukota Nusantara Hayoo ngaku hayo ngakuu   
465,Melantik Presiden 2024 di IBU KOTA NUSANTARA ( IKN ) Jakarta sudah terlalu sumpek. @jokowi @prabowo @ganjarpranowo @aniesbaswedan #ibukotanusantara https://t.co/yYd0FuhK4u,Sun Oct 29 15:41:29 +0000 2023,Melantik Presiden 2024 di IBU KOTA NUSANTARA  IKN  Jakarta sudah terlalu sumpek      
466,Visi Misi Prabowo-Gibran Ganjar-Mahfud Anies-Muhaimin soal IKN Nusantara Penjelasan Cak Imin #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #PrabowoGibran #GanjarMahfud #AniesMuhaimin https://t.co/JxjxNPZmxj lewat @tribunkaltim,Sun Oct 29 02:09:00 +0000 2023,Visi Misi PrabowoGibran GanjarMahfud AniesMuhaimin soal IKN Nusantara Penjelasan Cak Imin         lewat 
467,Visi Misi Prabowo-Gibran Ganjar-Mahfud Anies-Muhaimin soal IKN Nusantara Penjelasan Cak Imin #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #PrabowoGibran #GanjarMahfud #AniesMuhaimin https://t.co/JxjxNPZUmR lewat @tribunkaltim,Sun Oct 29 00:27:04 +0000 2023,Visi Misi PrabowoGibran GanjarMahfud AniesMuhaimin soal IKN Nusantara Penjelasan Cak Imin         lewat 
468,Progres Pembangunan Kantor Kepresidenan di IKN Nusantara dan Konektivitas Bandara VVIP #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #BandaraVVIP #KantorPresiden https://t.co/30CrWReZgT lewat @tribunkaltim,Fri Oct 27 23:08:07 +0000 2023,Progres Pembangunan Kantor Kepresidenan di IKN Nusantara dan Konektivitas Bandara VVIP          lewat 
469,Kehilangan Dana Bagi Hasil Rp 1 6 Triliun Kukar Kecewa tak Dilibatkan dalam IKN Nusantara #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Kukar #kutaikartanegara #InfoKukar #BeritaKukar #KabarKukar https://t.co/bMtDju4BXy lewat @tribunkaltim,Wed Oct 25 02:39:00 +0000 2023,Kehilangan Dana Bagi Hasil Rp 1 6 Triliun Kukar Kecewa tak Dilibatkan dalam IKN Nusantara             lewat 
470,Kehilangan Dana Bagi Hasil Rp 1 6 Triliun Kukar Kecewa tak Dilibatkan dalam IKN Nusantara #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Kukar #kutaikartanegara #InfoKukar #BeritaKukar #KabarKukar https://t.co/bMtDju59N6 lewat @tribunkaltim,Tue Oct 24 22:49:58 +0000 2023,Kehilangan Dana Bagi Hasil Rp 1 6 Triliun Kukar Kecewa tak Dilibatkan dalam IKN Nusantara             lewat 
471,Skema Pemindahan ASN ke IKN Nusantara 47 Tower Hunian sudah Siap Dihuni Mulai Pertengahan 2024 #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur https://t.co/jYfHU5a6Lg lewat @tribunkaltim,Mon Oct 23 09:39:00 +0000 2023,Skema Pemindahan ASN ke IKN Nusantara 47 Tower Hunian sudah Siap Dihuni Mulai Pertengahan 2024        lewat 
472,Skema Pemindahan ASN ke IKN Nusantara 47 Tower Hunian sudah Siap Dihuni Mulai Pertengahan 2024 #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur https://t.co/jYfHU5aEAO lewat @tribunkaltim,Mon Oct 23 05:09:22 +0000 2023,Skema Pemindahan ASN ke IKN Nusantara 47 Tower Hunian sudah Siap Dihuni Mulai Pertengahan 2024        lewat 
473,Ayo segera daftar dan kirimkan karya jurnalis terbaikmu #bisniscom #ekonomi #bisnis #IKN #IbuKotaNusantara #Lomba #KompetisiJurnalis,Sat Oct 21 00:25:36 +0000 2023,Ayo segera daftar dan kirimkan karya jurnalis terbaikmu       
474, Nusantara tidak hanya akan menjadi ibu kota dari sebuah negara tetapi akan berdiri sebagai simbol dari bagaimana dunia itu berubah ujar Tony Blair selaku Founder dan Executive Chairman Tony Blair Institute. &lt; #IKN #IbuKotaNusantara https://t.co/wPUTn4JBQ1,Thu Oct 19 04:30:12 +0000 2023, Nusantara tidak hanya akan menjadi ibu kota dari sebuah negara tetapi akan berdiri sebagai simbol dari bagaimana dunia itu berubah ujar Tony Blair selaku Founder dan Executive Chairman Tony Blair Institute lt   
475,Tahukah kamu SohIB? Rencananya nanti di #IKN bakal ada #TaksiTerbang lho. #Transportasi yg dimaksud ini mirip pesawat Nirawak (drone) yg 100% bertenaga listrik sehingga ramah lingkungan. @ikn_id @kemenhub151 #IndonesiaBaik #YangMudaSukaData #IbuKotaNusantara #KominfoNewsroom https://t.co/XFlaSorFqE,Thu Oct 19 04:00:00 +0000 2023,Tahukah kamu SohIB Rencananya nanti di  bakal ada  lho  yg dimaksud ini mirip pesawat Nirawak drone yg 100 bertenaga listrik sehingga ramah lingkungan       
476,Bisnis Kesehatan di IKN #ikn #ibukotanusantara https://t.co/hvcJa54OPX,Fri Oct 13 00:37:57 +0000 2023,Bisnis Kesehatan di IKN   
477,Sungguh berbahaya! Kawasan mana saja yang sebenarnya harus dibangun hutan mangrove? Saksikan #KickAndyShow BUMI MAKIN PANAS di link https://t.co/NSfYNM3fRM #KerusakanLingkungan #pemanasanglobal #globalwarming #ibukotanusantara #ibukotanegara #xtendweb https://t.co/jLNeuNkOLk,Wed Oct 11 07:40:57 +0000 2023,Sungguh berbahaya Kawasan mana saja yang sebenarnya harus dibangun hutan mangrove Saksikan  BUMI MAKIN PANAS di link        
478,Investor IKN Nusantara bisa Pegang HGU Hampir 2 Abad KPA: Bukan Tanah Kosong Ada Masyarakat Adat #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investor #UUIKNBaru #konflikagraria #masyarakatadat https://t.co/frcQJtq81p lewat @tribunkaltim,Tue Oct 10 05:35:30 +0000 2023,Investor IKN Nusantara bisa Pegang HGU Hampir 2 Abad KPA Bukan Tanah Kosong Ada Masyarakat Adat            lewat 
479,Strategi Kementerian Sandiaga Uno Kembangkan Destinasi Wisata di IKN Nusantara #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #SandiagaUno #wisataIKNNusantara #Kemenparekraf https://t.co/7MsZMJVAUW lewat @tribunkaltim,Mon Oct 09 04:21:50 +0000 2023,Strategi Kementerian Sandiaga Uno Kembangkan Destinasi Wisata di IKN Nusantara           lewat 
480,Electrizen PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara (IKN) Nusantara Penajam Paser Utara Provinsi Kalimantan Timur. #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi #PLNUntukIKNNusantara #PLNUntukIbukotaNusantara https://t.co/mBkPf0CvGa,Sun Oct 08 13:39:58 +0000 2023,Electrizen PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara IKN Nusantara Penajam Paser Utara Provinsi Kalimantan Timur       
481,Kontraktor dan Manajer Proyek di IKN Nusantara Bakal Diajak Menteri PUPR ke China #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #China #MenteriPUPR #China https://t.co/qFFR2aVWMt lewat @tribunkaltim,Sun Oct 08 12:27:51 +0000 2023,Kontraktor dan Manajer Proyek di IKN Nusantara Bakal Diajak Menteri PUPR ke China           lewat 
482,Komitmen Ganjar soal Tambang Ilegal di Sekitar IKN Nusantara Arsjad Rasjid Singgung Penerapan Hukum #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #tambangilegal https://t.co/IBrBL88l0m lewat @tribunkaltim,Sun Oct 08 01:39:00 +0000 2023,Komitmen Ganjar soal Tambang Ilegal di Sekitar IKN Nusantara Arsjad Rasjid Singgung Penerapan Hukum         lewat 
483,HGU di IKN Nusantara Maksimal 95 Tahun Kriteria dan Ketentuannya sesuai UU IKN Baru #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #UUIKNBaru #revisiUUIKN https://t.co/3yyzbomeOD lewat @tribunkaltim,Fri Oct 06 08:39:00 +0000 2023,HGU di IKN Nusantara Maksimal 95 Tahun Kriteria dan Ketentuannya sesuai UU IKN Baru          lewat 
484,HGU di IKN Nusantara Maksimal 95 Tahun Kriteria dan Ketentuannya sesuai UU IKN Baru #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #UUIKNBaru #revisiUUIKN https://t.co/3yyzbomMEb lewat @tribunkaltim,Fri Oct 06 05:04:59 +0000 2023,HGU di IKN Nusantara Maksimal 95 Tahun Kriteria dan Ketentuannya sesuai UU IKN Baru          lewat 
485,Apakah keputusan ini akan menguntungkan masyarakat atau justru merugikan masyarakat di waktu depan? Saksikan #EconomicChallengesMetroTV Siapa Cuan di IKN di link https://t.co/v1aBFJImao #IKN #IbuKotaNegara #IbuKotaNusantara https://t.co/7uggNzh9JJ,Thu Oct 05 10:53:36 +0000 2023,Apakah keputusan ini akan menguntungkan masyarakat atau justru merugikan masyarakat di waktu depan Saksikan  Siapa Cuan di IKN di link     
486,Kamu tim yang pro atau kontra nih terhadap kebijakan hak guna usaha IKN? Saksikan #EconomicChallengesMetroTV Siapa Cuan di IKN di link https://t.co/v1aBFJImao #IKN #IbuKotaNegara #IbuKotaNusantara https://t.co/i2qCW3qcRF,Thu Oct 05 10:50:21 +0000 2023,Kamu tim yang pro atau kontra nih terhadap kebijakan hak guna usaha IKN Saksikan  Siapa Cuan di IKN di link     
487,Seberapa darurat dan urgensi pindah ibukota ke IKN menurut kamu? Saksikan #EconomicChallengesMetroTV Siapa Cuan di IKN di link https://t.co/v1aBFJImao #IKN #IbuKotaNegara #IbuKotaNusantara https://t.co/wqaXmPDvG3,Thu Oct 05 10:48:58 +0000 2023,Seberapa darurat dan urgensi pindah ibukota ke IKN menurut kamu Saksikan  Siapa Cuan di IKN di link     
488,Akankah IKN benar-benar berhasil dibangun sesuai dengan ekspetasi yang ada di tengah masyarakat? Saksikan #EconomicChallengesMetroTV Siapa Cuan di IKN di link https://t.co/v1aBFJImao #IKN #IbuKotaNegara #IbuKotaNusantara https://t.co/tEvgHHuam4,Thu Oct 05 10:44:24 +0000 2023,Akankah IKN benarbenar berhasil dibangun sesuai dengan ekspetasi yang ada di tengah masyarakat Saksikan  Siapa Cuan di IKN di link     
489,Sejumlah Proyek di IKN Nusantara yang Bakal Groundbreaking pada November 2023 termasuk Bandara VVIP #IKN #IKNNusantara #IbuKotaNegara #Sepaku #Kaltim #KalimantanTimur #IbuKotaNusantara #bandaraVVIP https://t.co/lwUvYhifX5 lewat @tribunkaltim,Thu Oct 05 05:36:19 +0000 2023,Sejumlah Proyek di IKN Nusantara yang Bakal Groundbreaking pada November 2023 termasuk Bandara VVIP          lewat 
490,Revisi UU IKN Nusantara Disahkan DPR Hanya Fraksi PKS yang Menolak Demokrat Beri Catatan #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #revisiuuikn https://t.co/Ajt5m71AYO lewat @tribunkaltim,Wed Oct 04 06:34:35 +0000 2023,Revisi UU IKN Nusantara Disahkan DPR Hanya Fraksi PKS yang Menolak Demokrat Beri Catatan         lewat 
491,Presiden Joko Widodo menyatakan pemerintah telah menyiapkan beragam insentif agar Aparatur Sipil Negara (ASN) yang mau pindah ke Ibu Kota Nusantara yang berada di Kaltim. Download #MetroTVXtend sekarang di Play Store dan App Store. #jokowi #asn #pns #ikn #ibukotanusantara https://t.co/4PWeW8oEp2,Tue Oct 03 12:14:57 +0000 2023,Presiden Joko Widodo menyatakan pemerintah telah menyiapkan beragam insentif agar Aparatur Sipil Negara ASN yang mau pindah ke Ibu Kota Nusantara yang berada di Kaltim Download  sekarang di Play Store dan App Store      
492,nahhh kita tau harus ambil posisi di mana #IKN #IbuKotaNusantara #Indonesia 🇮🇩,Tue Oct 03 07:51:00 +0000 2023,nahhh kita tau harus ambil posisi di mana    🇮🇩
493,DPR menyetujui revisi atas UU 3/2022 tentang Ibu Kota Negara yang diusulkan oleh pemerintah. #revisiundangundang #UUIbuKotaNegara #IKN #ibukotanusantara #DPR #nasional https://t.co/R6SocXL7jr,Tue Oct 03 07:27:39 +0000 2023,DPR menyetujui revisi atas UU 32022 tentang Ibu Kota Negara yang diusulkan oleh pemerintah       
494,Presiden RI Joko Widodo mengatakan pemerintah telah menyiapkan sejumlah insentif dan fasilitas seperti rumah dinas hingga tunjangan untuk Aparatur Sipil Negara(ASN) yang akan pindah ke Ibu Kota Nusantara (IKN). https://t.co/ulIVTk3Qfe #jokowidodo #asn #IKN #IbuKotaNusantara,Tue Oct 03 07:19:07 +0000 2023,Presiden RI Joko Widodo mengatakan pemerintah telah menyiapkan sejumlah insentif dan fasilitas seperti rumah dinas hingga tunjangan untuk Aparatur Sipil NegaraASN yang akan pindah ke Ibu Kota Nusantara IKN     
495,Revisi UU IKN disahkan beberapa kebijakan dan ketentuan yang akan berlaku di IKN alami banyak perubahan. https://t.co/Ecsy6s0hOE #suaramerdeka #suaramerdekacom #promedia #IKN #ibukotanusantara #uuikn #dprri #pengesahan #revisiuu https://t.co/m5eHpDa0cc,Tue Oct 03 04:27:06 +0000 2023,Revisi UU IKN disahkan beberapa kebijakan dan ketentuan yang akan berlaku di IKN alami banyak perubahan           
496,Revisi UU IKN Pemerintah - DPR Dinilai Diam-diam Obral HGU 190 Tahun pada Investor IKN Nusantara #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investor #HGU #RevisiUUIKN https://t.co/AqoYXGZqTp lewat @tribunkaltim,Mon Oct 02 12:39:00 +0000 2023,Revisi UU IKN Pemerintah  DPR Dinilai Diamdiam Obral HGU 190 Tahun pada Investor IKN Nusantara           lewat 
497,Revisi UU IKN Pemerintah - DPR Dinilai Diam-diam Obral HGU 190 Tahun pada Investor IKN Nusantara #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investor #HGU #RevisiUUIKN https://t.co/AqoYXGZYIX lewat @tribunkaltim,Mon Oct 02 06:58:29 +0000 2023,Revisi UU IKN Pemerintah  DPR Dinilai Diamdiam Obral HGU 190 Tahun pada Investor IKN Nusantara           lewat 
498,Bersama PLN mari optimistis menuju langkah maju masa depan energi cerah di Indonesia. #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi #PLNUntukIKNNusantara #PLNUntukIbukotaNusantara,Sun Oct 01 15:44:36 +0000 2023,Bersama PLN mari optimistis menuju langkah maju masa depan energi cerah di Indonesia         
499,Sistem kelistrikan yang dirancang berbasis teknologi mutakhir ini mengedepankan prinsip Environmental Social and Governance (ESG) yang membawa energi baru terbarukan yang ramah lingkungan. #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara,Sun Oct 01 15:44:34 +0000 2023,Sistem kelistrikan yang dirancang berbasis teknologi mutakhir ini mengedepankan prinsip Environmental Social and Governance ESG yang membawa energi baru terbarukan yang ramah lingkungan     
500,Pada peristiwa groundbreaking IKN tersebut PLN menunjukkan komitmen pasokan listrik andal dengan 312 personil dan teknologi modern untuk menjamin listrik tanpa kedip di IKN Nusantara. #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara,Sun Oct 01 15:44:32 +0000 2023,Pada peristiwa groundbreaking IKN tersebut PLN menunjukkan komitmen pasokan listrik andal dengan 312 personil dan teknologi modern untuk menjamin listrik tanpa kedip di IKN Nusantara     
501,Electrizen PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara (IKN) Nusantara Penajam Paser Utara Provinsi Kalimantan Timur. #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara https://t.co/PkomhB5MoW,Sun Oct 01 15:44:31 +0000 2023,Electrizen PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara IKN Nusantara Penajam Paser Utara Provinsi Kalimantan Timur      
502,Top!!! Masyarakat di Ibu Kota Negara (IKN) sangat terbantu berkat Pertamina yang sedang menyiapkan 50 rumah layak huni. #Pertamina #ProgramPertamina #IbuKotaNusantara #ProyekIKN https://t.co/uOKadtT498,Sat Sep 30 03:00:01 +0000 2023,Top Masyarakat di Ibu Kota Negara IKN sangat terbantu berkat Pertamina yang sedang menyiapkan 50 rumah layak huni     
503,@katjaistgut Saya percaya di hutan yg dibabat jd calon #IKN #ibukotaNusantara ga kayak gini. Termasuk jg hutan yg disulap jadi lahan #foodestate itu. Satwa2 di sana pasti sudah diselamatkan dengan penuh perhatian pemerintah kita sgt peduli hal ini. Tapi sy sdg menyampaikan yg sebaliknya ,Thu Sep 28 13:21:32 +0000 2023, Saya percaya di hutan yg dibabat jd calon   ga kayak gini Termasuk jg hutan yg disulap jadi lahan  itu Satwa2 di sana pasti sudah diselamatkan dengan penuh perhatian pemerintah kita sgt peduli hal ini Tapi sy sdg menyampaikan yg sebaliknya 
504,IKN Melarang Kendaraan BBM Masuk Demi Kota Nol Emisi Karbon Baca artikel selengkapnya #BambangSusantono #ibukotanusantara #IKN #kendaraanBBM #kendaraanlistrik #kotahijau https://t.co/UfzrcaM0Aw,Thu Sep 28 06:02:01 +0000 2023,IKN Melarang Kendaraan BBM Masuk Demi Kota Nol Emisi Karbon Baca artikel selengkapnya       
505,IKN untuk masa depan Indonesia maju #erickthohir #ericksolusi #menteribumn #bumn #satset #capres #cawapres #ETCawapresPilihan #BersihbangET #KerjabangET #UntungbangET #MajubangET #BerkahbangET #Indonesia #Indonesiamaju #IKN #IKNNusantara #ibukotanusantara https://t.co/w6ZWkKp82u,Wed Sep 27 14:20:26 +0000 2023,IKN untuk masa depan Indonesia maju                   
506,Erick Thohir Tegaskan Komitmen BUMN Bangun IKN #ErickThohir #IbuKotaNusantara #BUMMBangunIKN https://t.co/ETQO64ojgJ,Wed Sep 27 08:54:22 +0000 2023,Erick Thohir Tegaskan Komitmen BUMN Bangun IKN    
507,Lebih jelasnya bisa di baca di link https://t.co/B5Tfr3BFtH #IKNNusantara #IbuKotaNusantara,Tue Sep 26 15:39:47 +0000 2023,Lebih jelasnya bisa di baca di link   
508,Keseruan di Ibu Kota Nusantara. #ErickThohir #nusantara #Indonesia #Fyp #ibukotanusantara #SeputarErickThohir https://t.co/2ocDxWrveV,Tue Sep 26 09:45:27 +0000 2023,Keseruan di Ibu Kota Nusantara       
509,Mantap!!! Pertamina mulai bangun Sustainability Center di Ibu Kota Nusantara (IKN) #Pertamina #SustainabilityCenter #IbuKotaNusantara #NickeWidyawati https://t.co/dvSV8WPIrV,Tue Sep 26 07:30:00 +0000 2023,Mantap Pertamina mulai bangun Sustainability Center di Ibu Kota Nusantara IKN     
510,Electrizen PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara (IKN) Nusantara Penajam Paser Utara Provinsi Kalimantan Timur. #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi https://t.co/ZRY7n8tcvy,Tue Sep 26 07:09:42 +0000 2023,Electrizen PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara IKN Nusantara Penajam Paser Utara Provinsi Kalimantan Timur        
511,Electrizen PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara (IKN) Nusantara Penajam Paser Utara Provinsi Kalimantan Timur. #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi https://t.co/tF1RROyMve,Tue Sep 26 06:08:46 +0000 2023,Electrizen PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara IKN Nusantara Penajam Paser Utara Provinsi Kalimantan Timur        
512,Momen Jokowi Rela Membungkuk Saat Cek Inpres Jalan Daerah &lt; #Jokowi #IKN #IbuKotaNusantara https://t.co/3xEiJsIIgR,Mon Sep 25 13:10:00 +0000 2023,Momen Jokowi Rela Membungkuk Saat Cek Inpres Jalan Daerah lt    
513,mari optimistis menuju langkah maju masa depan energi cerah di Indonesia. #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi #PLNUntukIKNNusantara #PLNUntukIbukotaNusantara,Mon Sep 25 12:17:59 +0000 2023,mari optimistis menuju langkah maju masa depan energi cerah di Indonesia         
514,Untuk menjamin listrik tanpa kedip pada Groundbreaking IKN tersebut PLN berkomitmen pada pasokan listrik andal dengan 312 personil dan teknologi modern #PLNuntukIndonesia #IbuKotaNusantara PROUD OF REBECCA Sheila Sananta mbanking bca TikTok Shop SKCK Senin Kaesang https://t.co/Orkz7wyqHB,Mon Sep 25 12:16:29 +0000 2023,Untuk menjamin listrik tanpa kedip pada Groundbreaking IKN tersebut PLN berkomitmen pada pasokan listrik andal dengan 312 personil dan teknologi modern   PROUD OF REBECCA Sheila Sananta mbanking bca TikTok Shop SKCK Senin Kaesang 
515,Taksi terbang akan jadi moda transportasi publik di IKN dan diuji coba sebelum HUT RI 2024. #ThePhraseID #taksiterbang #IKN #IbuKotaNusantara #transportasi #ujicoba #mobilterbang #otomotif https://t.co/DAFFOJoJd5,Mon Sep 25 10:00:03 +0000 2023,Taksi terbang akan jadi moda transportasi publik di IKN dan diuji coba sebelum HUT RI 2024         
