full_text,username,cleaned,case_fold,token,stop,stemmed
Ibu kota indonesia memang harus pindag ke IKN spt yg disampaikan pak presiden joko widodo terlebih sudah ada UU nya #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/ddOx8IElJf,gembulll29,Ibu kota indonesia memang harus pindag ke IKN spt yg disampaikan pak presiden joko widodo terlebih sudah ada UU nya  IbukotaBaru SolusiMasaDepan ,ibu kota indonesia memang harus pindag ke ikn spt yg disampaikan pak presiden joko widodo terlebih sudah ada uu nya  ibukotabaru solusimasadepan,"['ibu', 'kota', 'indonesia', 'memang', 'harus', 'pindag', 'ke', 'ikn', 'spt', 'yg', 'disampaikan', 'pak', 'presiden', 'joko', 'widodo', 'terlebih', 'sudah', 'ada', 'uu', 'nya', 'ibukotabaru', 'solusimasadepan']","['ibu', 'kota', 'indonesia', 'memang', 'pindag', 'ikn', 'spt', 'yg', 'disampaikan', 'pak', 'presiden', 'joko', 'widodo', 'terlebih', 'uu', 'nya', 'ibukotabaru', 'solusimasadepan']","['ibu', 'kota', 'indonesia', 'memang', 'pindag', 'ikn', 'spt', 'yg', 'sampai', 'pak', 'presiden', 'joko', 'widodo', 'lebih', 'uu', 'nya', 'ibukotabaru', 'solusimasadepan']"
@hazzzelnude usul yang sangat bagus ini #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,melissaskie71, usul yang sangat bagus ini  IbukotaBaru SolusiMasaDepan,usul yang sangat bagus ini  ibukotabaru solusimasadepan,"['usul', 'yang', 'sangat', 'bagus', 'ini', 'ibukotabaru', 'solusimasadepan']","['usul', 'sangat', 'bagus', 'ibukotabaru', 'solusimasadepan']","['usul', 'sangat', 'bagus', 'ibukotabaru', 'solusimasadepan']"
@sirubah_naya Iya sih pasti ini juga demi kebaikan kita semua pastinya #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,SadinaAlexa, Iya sih pasti ini juga demi kebaikan kita semua pastinya  IbukotaBaru SolusiMasaDepan,iya sih pasti ini juga demi kebaikan kita semua pastinya  ibukotabaru solusimasadepan,"['iya', 'sih', 'pasti', 'ini', 'juga', 'demi', 'kebaikan', 'kita', 'semua', 'pastinya', 'ibukotabaru', 'solusimasadepan']","['iya', 'sih', 'kebaikan', 'semua', 'pastinya', 'ibukotabaru', 'solusimasadepan']","['iya', 'sih', 'baik', 'semua', 'pasti', 'ibukotabaru', 'solusimasadepan']"
@mhmmdsairaji @fwzrizky bener deh #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,BknPacarKmu,  bener deh  IbukotaBaru SolusiMasaDepan,bener deh  ibukotabaru solusimasadepan,"['bener', 'deh', 'ibukotabaru', 'solusimasadepan']","['bener', 'deh', 'ibukotabaru', 'solusimasadepan']","['bener', 'deh', 'ibukotabaru', 'solusimasadepan']"
@fwzrizky asli deh #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,BknPacarKmu, asli deh  IbukotaBaru SolusiMasaDepan,asli deh  ibukotabaru solusimasadepan,"['asli', 'deh', 'ibukotabaru', 'solusimasadepan']","['asli', 'deh', 'ibukotabaru', 'solusimasadepan']","['asli', 'deh', 'ibukotabaru', 'solusimasadepan']"
@brownsgrboba nah kasih paham kak sebab yg perlu dimajukan bukan cuman jakarta dan jawa tapi semua wilaya indonesia dari aceh sampai papua #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,bluebearriess, nah kasih paham kak sebab yg perlu dimajukan bukan cuman jakarta dan jawa tapi semua wilaya indonesia dari aceh sampai papua  IbukotaBaru SolusiMasaDepan,nah kasih paham kak sebab yg perlu dimajukan bukan cuman jakarta dan jawa tapi semua wilaya indonesia dari aceh sampai papua  ibukotabaru solusimasadepan,"['nah', 'kasih', 'paham', 'kak', 'sebab', 'yg', 'perlu', 'dimajukan', 'bukan', 'cuman', 'jakarta', 'dan', 'jawa', 'tapi', 'semua', 'wilaya', 'indonesia', 'dari', 'aceh', 'sampai', 'papua', 'ibukotabaru', 'solusimasadepan']","['nah', 'kasih', 'paham', 'kak', 'yg', 'perlu', 'dimajukan', 'bukan', 'cuman', 'jakarta', 'jawa', 'semua', 'wilaya', 'indonesia', 'aceh', 'papua', 'ibukotabaru', 'solusimasadepan']","['nah', 'kasih', 'paham', 'kak', 'yg', 'perlu', 'maju', 'bukan', 'cuman', 'jakarta', 'jawa', 'semua', 'wilaya', 'indonesia', 'aceh', 'papua', 'ibukotabaru', 'solusimasadepan']"
@melissaskie71 @jokowi aku juga setuju banget #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,fwzrizky,  aku juga setuju banget  IbukotaBaru SolusiMasaDepan,aku juga setuju banget  ibukotabaru solusimasadepan,"['aku', 'juga', 'setuju', 'banget', 'ibukotabaru', 'solusimasadepan']","['aku', 'setuju', 'banget', 'ibukotabaru', 'solusimasadepan']","['aku', 'tuju', 'banget', 'ibukotabaru', 'solusimasadepan']"
yang pastinya aku setuju sih kalau kalimantan jadi ibukota #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan demi pemerataan kemakmuran indonesia https://t.co/mw5DQOOWoE,rixzuza,yang pastinya aku setuju sih kalau kalimantan jadi ibukota  IbukotaBaru SolusiMasaDepan demi pemerataan kemakmuran indonesia ,yang pastinya aku setuju sih kalau kalimantan jadi ibukota  ibukotabaru solusimasadepan demi pemerataan kemakmuran indonesia,"['yang', 'pastinya', 'aku', 'setuju', 'sih', 'kalau', 'kalimantan', 'jadi', 'ibukota', 'ibukotabaru', 'solusimasadepan', 'demi', 'pemerataan', 'kemakmuran', 'indonesia']","['pastinya', 'aku', 'setuju', 'sih', 'kalau', 'kalimantan', 'jadi', 'ibukota', 'ibukotabaru', 'solusimasadepan', 'pemerataan', 'kemakmuran', 'indonesia']","['pasti', 'aku', 'tuju', 'sih', 'kalau', 'kalimantan', 'jadi', 'ibukota', 'ibukotabaru', 'solusimasadepan', 'perata', 'makmur', 'indonesia']"
@mhmmdsairaji bener banget dong #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,fwzrizky, bener banget dong  IbukotaBaru SolusiMasaDepan,bener banget dong  ibukotabaru solusimasadepan,"['bener', 'banget', 'dong', 'ibukotabaru', 'solusimasadepan']","['bener', 'banget', 'dong', 'ibukotabaru', 'solusimasadepan']","['bener', 'banget', 'dong', 'ibukotabaru', 'solusimasadepan']"
@mhmmdsairaji pasti kalimantan lebih maju #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,brownsgrboba, pasti kalimantan lebih maju  IbukotaBaru SolusiMasaDepan,pasti kalimantan lebih maju  ibukotabaru solusimasadepan,"['pasti', 'kalimantan', 'lebih', 'maju', 'ibukotabaru', 'solusimasadepan']","['kalimantan', 'lebih', 'maju', 'ibukotabaru', 'solusimasadepan']","['kalimantan', 'lebih', 'maju', 'ibukotabaru', 'solusimasadepan']"
@storybadut Setuju banget sih agara kemajuan indonesia bisa merata #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,bluebearriess, Setuju banget sih agara kemajuan indonesia bisa merata  IbukotaBaru SolusiMasaDepan,setuju banget sih agara kemajuan indonesia bisa merata  ibukotabaru solusimasadepan,"['setuju', 'banget', 'sih', 'agara', 'kemajuan', 'indonesia', 'bisa', 'merata', 'ibukotabaru', 'solusimasadepan']","['setuju', 'banget', 'sih', 'agara', 'kemajuan', 'indonesia', 'merata', 'ibukotabaru', 'solusimasadepan']","['tuju', 'banget', 'sih', 'agara', 'maju', 'indonesia', 'rata', 'ibukotabaru', 'solusimasadepan']"
@lolipowpy mantap bgt #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,brownsgrboba, mantap bgt  IbukotaBaru SolusiMasaDepan,mantap bgt  ibukotabaru solusimasadepan,"['mantap', 'bgt', 'ibukotabaru', 'solusimasadepan']","['mantap', 'bgt', 'ibukotabaru', 'solusimasadepan']","['mantap', 'bgt', 'ibukotabaru', 'solusimasadepan']"
@iamntrovert @jokowi Iyaa perpindahan ikn ke kalimantan sudah ada dalam uu #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,cutebii_,  Iyaa perpindahan ikn ke kalimantan sudah ada dalam uu  IbukotaBaru SolusiMasaDepan,iyaa perpindahan ikn ke kalimantan sudah ada dalam uu  ibukotabaru solusimasadepan,"['iyaa', 'perpindahan', 'ikn', 'ke', 'kalimantan', 'sudah', 'ada', 'dalam', 'uu', 'ibukotabaru', 'solusimasadepan']","['iyaa', 'perpindahan', 'ikn', 'kalimantan', 'uu', 'ibukotabaru', 'solusimasadepan']","['iyaa', 'pindah', 'ikn', 'kalimantan', 'uu', 'ibukotabaru', 'solusimasadepan']"
@Sekjebn iya perlu belajar sejarah lagi nih #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,lolipowpy, iya perlu belajar sejarah lagi nih  IbukotaBaru SolusiMasaDepan,iya perlu belajar sejarah lagi nih  ibukotabaru solusimasadepan,"['iya', 'perlu', 'belajar', 'sejarah', 'lagi', 'nih', 'ibukotabaru', 'solusimasadepan']","['iya', 'perlu', 'belajar', 'sejarah', 'nih', 'ibukotabaru', 'solusimasadepan']","['iya', 'perlu', 'ajar', 'sejarah', 'nih', 'ibukotabaru', 'solusimasadepan']"
@cutebii_ Kalau masih ada yang belum paham sama IKN mending belajar sejarah lagi deh. #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Sekjebn, Kalau masih ada yang belum paham sama IKN mending belajar sejarah lagi deh  IbukotaBaru SolusiMasaDepan,kalau masih ada yang belum paham sama ikn mending belajar sejarah lagi deh  ibukotabaru solusimasadepan,"['kalau', 'masih', 'ada', 'yang', 'belum', 'paham', 'sama', 'ikn', 'mending', 'belajar', 'sejarah', 'lagi', 'deh', 'ibukotabaru', 'solusimasadepan']","['kalau', 'paham', 'sama', 'ikn', 'mending', 'belajar', 'sejarah', 'deh', 'ibukotabaru', 'solusimasadepan']","['kalau', 'paham', 'sama', 'ikn', 'mending', 'ajar', 'sejarah', 'deh', 'ibukotabaru', 'solusimasadepan']"
@transfter pembangunan IbukotaBaru SolusiMasaDepan untuk indonesia . ikn hadir untuk kesejahteraan seluruh rakyat indonesia #IKNSolusiMasaDepan,needs_diraa, pembangunan IbukotaBaru SolusiMasaDepan untuk indonesia  ikn hadir untuk kesejahteraan seluruh rakyat indonesia ,pembangunan ibukotabaru solusimasadepan untuk indonesia  ikn hadir untuk kesejahteraan seluruh rakyat indonesia,"['pembangunan', 'ibukotabaru', 'solusimasadepan', 'untuk', 'indonesia', 'ikn', 'hadir', 'untuk', 'kesejahteraan', 'seluruh', 'rakyat', 'indonesia']","['pembangunan', 'ibukotabaru', 'solusimasadepan', 'indonesia', 'ikn', 'hadir', 'kesejahteraan', 'seluruh', 'rakyat', 'indonesia']","['bangun', 'ibukotabaru', 'solusimasadepan', 'indonesia', 'ikn', 'hadir', 'sejahtera', 'seluruh', 'rakyat', 'indonesia']"
@ireneclaire202 @jokowi Bener nih setuju banget kalo #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,cutebii_,  Bener nih setuju banget kalo  IbukotaBaru SolusiMasaDepan,bener nih setuju banget kalo  ibukotabaru solusimasadepan,"['bener', 'nih', 'setuju', 'banget', 'kalo', 'ibukotabaru', 'solusimasadepan']","['bener', 'nih', 'setuju', 'banget', 'kalo', 'ibukotabaru', 'solusimasadepan']","['bener', 'nih', 'tuju', 'banget', 'kalo', 'ibukotabaru', 'solusimasadepan']"
@hazzzelnude betul banget sudah direncakan dr dulu loh #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,lolipowpy, betul banget sudah direncakan dr dulu loh  IbukotaBaru SolusiMasaDepan,betul banget sudah direncakan dr dulu loh  ibukotabaru solusimasadepan,"['betul', 'banget', 'sudah', 'direncakan', 'dr', 'dulu', 'loh', 'ibukotabaru', 'solusimasadepan']","['betul', 'banget', 'direncakan', 'dr', 'dulu', 'loh', 'ibukotabaru', 'solusimasadepan']","['betul', 'banget', 'rencak', 'dr', 'dulu', 'loh', 'ibukotabaru', 'solusimasadepan']"
@mak_enah Bener banget bakal jadi solusi pemerataan di masa depan nih #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,oca209, Bener banget bakal jadi solusi pemerataan di masa depan nih  IbukotaBaru SolusiMasaDepan,bener banget bakal jadi solusi pemerataan di masa depan nih  ibukotabaru solusimasadepan,"['bener', 'banget', 'bakal', 'jadi', 'solusi', 'pemerataan', 'di', 'masa', 'depan', 'nih', 'ibukotabaru', 'solusimasadepan']","['bener', 'banget', 'bakal', 'jadi', 'solusi', 'pemerataan', 'masa', 'depan', 'nih', 'ibukotabaru', 'solusimasadepan']","['bener', 'banget', 'bakal', 'jadi', 'solusi', 'perata', 'masa', 'depan', 'nih', 'ibukotabaru', 'solusimasadepan']"
@mhmmdsairaji betul banget pasti kalimantan juga bakal pebih maju #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Sekjebn, betul banget pasti kalimantan juga bakal pebih maju  IbukotaBaru SolusiMasaDepan,betul banget pasti kalimantan juga bakal pebih maju  ibukotabaru solusimasadepan,"['betul', 'banget', 'pasti', 'kalimantan', 'juga', 'bakal', 'pebih', 'maju', 'ibukotabaru', 'solusimasadepan']","['betul', 'banget', 'kalimantan', 'bakal', 'pebih', 'maju', 'ibukotabaru', 'solusimasadepan']","['betul', 'banget', 'kalimantan', 'bakal', 'pebih', 'maju', 'ibukotabaru', 'solusimasadepan']"
ibu kota itu emang harus pindah ke IKN guys soalnya udah ada UU nya. selain itu IbukotaBaru SolusiMasaDepan demi seluruh rakyat untuk indonesia yang lebih baik lagi #IKNSolusiMasaDepan https://t.co/uW7vYTkHAW,needs_diraa,ibu kota itu emang harus pindah ke IKN guys soalnya udah ada UU nya selain itu IbukotaBaru SolusiMasaDepan demi seluruh rakyat untuk indonesia yang lebih baik lagi  ,ibu kota itu emang harus pindah ke ikn guys soalnya udah ada uu nya selain itu ibukotabaru solusimasadepan demi seluruh rakyat untuk indonesia yang lebih baik lagi,"['ibu', 'kota', 'itu', 'emang', 'harus', 'pindah', 'ke', 'ikn', 'guys', 'soalnya', 'udah', 'ada', 'uu', 'nya', 'selain', 'itu', 'ibukotabaru', 'solusimasadepan', 'demi', 'seluruh', 'rakyat', 'untuk', 'indonesia', 'yang', 'lebih', 'baik', 'lagi']","['ibu', 'kota', 'emang', 'pindah', 'ikn', 'guys', 'soalnya', 'udah', 'uu', 'nya', 'ibukotabaru', 'solusimasadepan', 'seluruh', 'rakyat', 'indonesia', 'lebih', 'baik']","['ibu', 'kota', 'emang', 'pindah', 'ikn', 'guys', 'soal', 'udah', 'uu', 'nya', 'ibukotabaru', 'solusimasadepan', 'seluruh', 'rakyat', 'indonesia', 'lebih', 'baik']"
@cangkaruk_ @jokowi emang #IKNSolusiMasaDepan kalo di kalimantan IbukotaBaru SolusiMasaDepan,hazzzelnude,  emang  kalo di kalimantan IbukotaBaru SolusiMasaDepan,emang  kalo di kalimantan ibukotabaru solusimasadepan,"['emang', 'kalo', 'di', 'kalimantan', 'ibukotabaru', 'solusimasadepan']","['emang', 'kalo', 'kalimantan', 'ibukotabaru', 'solusimasadepan']","['emang', 'kalo', 'kalimantan', 'ibukotabaru', 'solusimasadepan']"
Eks mendag aja menyebutkan kalo #IKNSolusiMasaDepan loh dan kalimantan sebagai IbukotaBaru SolusiMasaDepan sudah dicanangkan sejak zaman soekarno https://t.co/rz8g3StIky,cutebii_,Eks mendag aja menyebutkan kalo  loh dan kalimantan sebagai IbukotaBaru SolusiMasaDepan sudah dicanangkan sejak zaman soekarno ,eks mendag aja menyebutkan kalo  loh dan kalimantan sebagai ibukotabaru solusimasadepan sudah dicanangkan sejak zaman soekarno,"['eks', 'mendag', 'aja', 'menyebutkan', 'kalo', 'loh', 'dan', 'kalimantan', 'sebagai', 'ibukotabaru', 'solusimasadepan', 'sudah', 'dicanangkan', 'sejak', 'zaman', 'soekarno']","['eks', 'mendag', 'aja', 'menyebutkan', 'kalo', 'loh', 'kalimantan', 'ibukotabaru', 'solusimasadepan', 'dicanangkan', 'sejak', 'zaman', 'soekarno']","['eks', 'mendag', 'aja', 'sebut', 'kalo', 'loh', 'kalimantan', 'ibukotabaru', 'solusimasadepan', 'canang', 'sejak', 'zaman', 'soekarno']"
@mhmmdsairaji makanya perlu belajar sejarah #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,hazzzelnude, makanya perlu belajar sejarah  IbukotaBaru SolusiMasaDepan,makanya perlu belajar sejarah  ibukotabaru solusimasadepan,"['makanya', 'perlu', 'belajar', 'sejarah', 'ibukotabaru', 'solusimasadepan']","['makanya', 'perlu', 'belajar', 'sejarah', 'ibukotabaru', 'solusimasadepan']","['makanya', 'perlu', 'ajar', 'sejarah', 'ibukotabaru', 'solusimasadepan']"
kalau masih ada yg bilang Ibu Kota harus di Jakarta aja mending belajar sejarah lagi deh #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/GONa5sfTuL,Sekjebn,kalau masih ada yg bilang Ibu Kota harus di Jakarta aja mending belajar sejarah lagi deh  IbukotaBaru SolusiMasaDepan ,kalau masih ada yg bilang ibu kota harus di jakarta aja mending belajar sejarah lagi deh  ibukotabaru solusimasadepan,"['kalau', 'masih', 'ada', 'yg', 'bilang', 'ibu', 'kota', 'harus', 'di', 'jakarta', 'aja', 'mending', 'belajar', 'sejarah', 'lagi', 'deh', 'ibukotabaru', 'solusimasadepan']","['kalau', 'yg', 'bilang', 'ibu', 'kota', 'jakarta', 'aja', 'mending', 'belajar', 'sejarah', 'deh', 'ibukotabaru', 'solusimasadepan']","['kalau', 'yg', 'bilang', 'ibu', 'kota', 'jakarta', 'aja', 'mending', 'ajar', 'sejarah', 'deh', 'ibukotabaru', 'solusimasadepan']"
@NWolfe68334 Menurutku sudah bener kok #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,LisaSeigni29010, Menurutku sudah bener kok  IbukotaBaru SolusiMasaDepan,menurutku sudah bener kok  ibukotabaru solusimasadepan,"['menurutku', 'sudah', 'bener', 'kok', 'ibukotabaru', 'solusimasadepan']","['menurutku', 'bener', 'kok', 'ibukotabaru', 'solusimasadepan']","['turut', 'bener', 'kok', 'ibukotabaru', 'solusimasadepan']"
@BrandesMea22858 Iya setuju #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,kiyowooou____, Iya setuju  IbukotaBaru SolusiMasaDepan,iya setuju  ibukotabaru solusimasadepan,"['iya', 'setuju', 'ibukotabaru', 'solusimasadepan']","['iya', 'setuju', 'ibukotabaru', 'solusimasadepan']","['iya', 'tuju', 'ibukotabaru', 'solusimasadepan']"
setuju dengan eks mendag m.lutfi kalo ikn menjadi solusi untuk permasalahan masa depan. #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/MUalAq0ucC,lolipowpy,setuju dengan eks mendag mlutfi kalo ikn menjadi solusi untuk permasalahan masa depan  IbukotaBaru SolusiMasaDepan ,setuju dengan eks mendag mlutfi kalo ikn menjadi solusi untuk permasalahan masa depan  ibukotabaru solusimasadepan,"['setuju', 'dengan', 'eks', 'mendag', 'mlutfi', 'kalo', 'ikn', 'menjadi', 'solusi', 'untuk', 'permasalahan', 'masa', 'depan', 'ibukotabaru', 'solusimasadepan']","['setuju', 'eks', 'mendag', 'mlutfi', 'kalo', 'ikn', 'menjadi', 'solusi', 'permasalahan', 'masa', 'depan', 'ibukotabaru', 'solusimasadepan']","['tuju', 'eks', 'mendag', 'mlutfi', 'kalo', 'ikn', 'jadi', 'solusi', 'masalah', 'masa', 'depan', 'ibukotabaru', 'solusimasadepan']"
@hazzzelnude IKN itu beneran wajib dilanjutkan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,Khale_teaa, IKN itu beneran wajib dilanjutkan  IbukotaBaru SolusiMasaDepan,ikn itu beneran wajib dilanjutkan  ibukotabaru solusimasadepan,"['ikn', 'itu', 'beneran', 'wajib', 'dilanjutkan', 'ibukotabaru', 'solusimasadepan']","['ikn', 'beneran', 'wajib', 'dilanjutkan', 'ibukotabaru', 'solusimasadepan']","['ikn', 'beneran', 'wajib', 'lanjut', 'ibukotabaru', 'solusimasadepan']"
@hazzzelnude Setuju banget nih #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,kiyowooou____, Setuju banget nih  IbukotaBaru SolusiMasaDepan,setuju banget nih  ibukotabaru solusimasadepan,"['setuju', 'banget', 'nih', 'ibukotabaru', 'solusimasadepan']","['setuju', 'banget', 'nih', 'ibukotabaru', 'solusimasadepan']","['tuju', 'banget', 'nih', 'ibukotabaru', 'solusimasadepan']"
@hazzzelnude Yups makanya IKN wajib dilanjutkan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,kinan_teaa, Yups makanya IKN wajib dilanjutkan  IbukotaBaru SolusiMasaDepan,yups makanya ikn wajib dilanjutkan  ibukotabaru solusimasadepan,"['yups', 'makanya', 'ikn', 'wajib', 'dilanjutkan', 'ibukotabaru', 'solusimasadepan']","['yups', 'makanya', 'ikn', 'wajib', 'dilanjutkan', 'ibukotabaru', 'solusimasadepan']","['yups', 'makanya', 'ikn', 'wajib', 'lanjut', 'ibukotabaru', 'solusimasadepan']"
keren nihh saya sih yakin juga ketika ikn terbangun akan terpecahkan masalah2 yang sedang kita rasakan saat ini intinya saya support ikn demi masa depan indonesia lebih baik lagi #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan https://t.co/vC2bobJPkG,Kdzaa_,keren nihh saya sih yakin juga ketika ikn terbangun akan terpecahkan masalah2 yang sedang kita rasakan saat ini intinya saya support ikn demi masa depan indonesia lebih baik lagi  IbukotaBaru SolusiMasaDepan ,keren nihh saya sih yakin juga ketika ikn terbangun akan terpecahkan masalah yang sedang kita rasakan saat ini intinya saya support ikn demi masa depan indonesia lebih baik lagi  ibukotabaru solusimasadepan,"['keren', 'nihh', 'saya', 'sih', 'yakin', 'juga', 'ketika', 'ikn', 'terbangun', 'akan', 'terpecahkan', 'masalah', 'yang', 'sedang', 'kita', 'rasakan', 'saat', 'ini', 'intinya', 'saya', 'support', 'ikn', 'demi', 'masa', 'depan', 'indonesia', 'lebih', 'baik', 'lagi', 'ibukotabaru', 'solusimasadepan']","['keren', 'nihh', 'sih', 'yakin', 'ikn', 'terbangun', 'terpecahkan', 'masalah', 'sedang', 'rasakan', 'intinya', 'support', 'ikn', 'masa', 'depan', 'indonesia', 'lebih', 'baik', 'ibukotabaru', 'solusimasadepan']","['keren', 'nihh', 'sih', 'yakin', 'ikn', 'bangun', 'pecah', 'masalah', 'sedang', 'rasa', 'inti', 'support', 'ikn', 'masa', 'depan', 'indonesia', 'lebih', 'baik', 'ibukotabaru', 'solusimasadepan']"
@hazzzelnude IKN solusi Kemajuan Indonesia #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,NarayaQirany, IKN solusi Kemajuan Indonesia  IbukotaBaru SolusiMasaDepan,ikn solusi kemajuan indonesia  ibukotabaru solusimasadepan,"['ikn', 'solusi', 'kemajuan', 'indonesia', 'ibukotabaru', 'solusimasadepan']","['ikn', 'solusi', 'kemajuan', 'indonesia', 'ibukotabaru', 'solusimasadepan']","['ikn', 'solusi', 'maju', 'indonesia', 'ibukotabaru', 'solusimasadepan']"
@Anjaniyani2 IKN wajib dilanjutkan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,selsadila91, IKN wajib dilanjutkan  IbukotaBaru SolusiMasaDepan,ikn wajib dilanjutkan  ibukotabaru solusimasadepan,"['ikn', 'wajib', 'dilanjutkan', 'ibukotabaru', 'solusimasadepan']","['ikn', 'wajib', 'dilanjutkan', 'ibukotabaru', 'solusimasadepan']","['ikn', 'wajib', 'lanjut', 'ibukotabaru', 'solusimasadepan']"
@AurelMalac5548 IKN ini solusi nyata kemajuan Indonesia #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,NaishiAriana, IKN ini solusi nyata kemajuan Indonesia  IbukotaBaru SolusiMasaDepan,ikn ini solusi nyata kemajuan indonesia  ibukotabaru solusimasadepan,"['ikn', 'ini', 'solusi', 'nyata', 'kemajuan', 'indonesia', 'ibukotabaru', 'solusimasadepan']","['ikn', 'solusi', 'nyata', 'kemajuan', 'indonesia', 'ibukotabaru', 'solusimasadepan']","['ikn', 'solusi', 'nyata', 'maju', 'indonesia', 'ibukotabaru', 'solusimasadepan']"
@Mahummah Setuju banget pokoknya IKN wajib dilanjutkan #IKNSolusiMasaDepan IbukotaBaru SolusiMasaDepan,kumalafebria, Setuju banget pokoknya IKN wajib dilanjutkan  IbukotaBaru SolusiMasaDepan,setuju banget pokoknya ikn wajib dilanjutkan  ibukotabaru solusimasadepan,"['setuju', 'banget', 'pokoknya', 'ikn', 'wajib', 'dilanjutkan', 'ibukotabaru', 'solusimasadepan']","['setuju', 'banget', 'pokoknya', 'ikn', 'wajib', 'dilanjutkan', 'ibukotabaru', 'solusimasadepan']","['tuju', 'banget', 'pokok', 'ikn', 'wajib', 'lanjut', 'ibukotabaru', 'solusimasadepan']"
